Chips Id,Chips Name,Chips Number,Chips Start Event,Chips Stop Event,Chips Chip Type,Chips Overrides Element Types,Chips Overrides Pick Multiplier,Chips Overrides Rules Squad Squadsize,Chips Overrides Element Types Id,Chips Overrides Element Types Plural Name,Chips Overrides Element Types Plural Name Short,Chips Overrides Element Types Singular Name,Chips Overrides Element Types Singular Name Short,Chips Overrides Element Types Squad Select,Chips Overrides Element Types Squad Min Select,Chips Overrides Element Types Squad Max Select,Chips Overrides Element Types Squad Min Play,Chips Overrides Element Types Squad Max Play,Chips Overrides Element Types Ui Shirt Specific,Chips Overrides Element Types Sub Positions Locked,Chips Overrides Element Types Element Count,Events Id,Events Name,Events Deadline Time,Events Release Time,Events Average Entry Score,Events Finished,Events Data Checked,Events Highest Scoring Entry,Events Deadline Time Epoch,Events Deadline Time Game Offset,Events Highest Score,Events Is Previous,Events Is Current,Events Is Next,Events Cup Leagues Created,Events H2h Ko Matches Created,Events Can Enter,Events Can Manage,Events Released,Events Ranked Count,Events Overrides Element Types,Events Overrides Pick Multiplier,Events Chip Plays Chip Name,Events Chip Plays Num Played,Events Most Selected,Events Most Transferred In,Events Top Element,Events Top Element Info Id,Events Top Element Info Points,Events Transfers Made,Events Most Captained,Events Most Vice Captained,Events Chip Plays,Events Top Element Info,Game Settings League Join Private Max,Game Settings League Join Public Max,Game Settings League Max Size Public Classic,Game Settings League Max Size Public H2h,Game Settings League Max Size Private H2h,Game Settings League Max Ko Rounds Private H2h,Game Settings League Prefix Public,Game Settings League Points H2h Win,Game Settings League Points H2h Lose,Game Settings League Points H2h Draw,Game Settings League Ko First Instead Of Random,Game Settings Cup Start Event Id,Game Settings Cup Stop Event Id,Game Settings Cup Qualifying Method,Game Settings Cup Type,Game Settings Featured Entries,Game Settings Element Sell At Purchase Price,Game Settings Percentile Ranks,Game Settings Underdog Differential,Game Settings Squad Squadplay,Game Settings Squad Squadsize,Game Settings Squad Special Min,Game Settings Squad Special Max,Game Settings Squad Team Limit,Game Settings Squad Total Spend,Game Settings Ui Currency Multiplier,Game Settings Ui Use Special Shirts,Game Settings Ui Special Shirt Exclusions,Game Settings Stats Form Days,Game Settings Sys Vice Captain Enabled,Game Settings Transfers Cap,Game Settings Transfers Sell On Fee,Game Settings Max Extra Free Transfers,Game Settings League H2h Tiebreak Stats,Game Settings Timezone,Game Config Settings Entry Per Event,Game Config Settings Timezone,Game Config Rules League Join Private Max,Game Config Rules League Join Public Max,Game Config Rules League Max Size Public Classic,Game Config Rules League Max Size Public H2h,Game Config Rules League Max Size Private H2h,Game Config Rules League Max Ko Rounds Private H2h,Game Config Rules League Prefix Public,Game Config Rules League Points H2h Win,Game Config Rules League Points H2h Lose,Game Config Rules League Points H2h Draw,Game Config Rules League Ko First Instead Of Random,Game Config Rules Cup Start Event Id,Game Config Rules Cup Stop Event Id,Game Config Rules Cup Qualifying Method,Game Config Rules Cup Type,Game Config Rules Featured Entries,Game Config Rules Element Sell At Purchase Price,Game Config Rules Percentile Ranks,Game Config Rules Underdog Differential,Game Config Rules Squad Squadplay,Game Config Rules Squad Squadsize,Game Config Rules Squad Special Min,Game Config Rules Squad Special Max,Game Config Rules Squad Team Limit,Game Config Rules Squad Total Spend,Game Config Rules Ui Currency Multiplier,Game Config Rules Ui Use Special Shirts,Game Config Rules Ui Special Shirt Exclusions,Game Config Rules Stats Form Days,Game Config Rules Sys Vice Captain Enabled,Game Config Rules Transfers Cap,Game Config Rules Transfers Sell On Fee,Game Config Rules Max Extra Free Transfers,Game Config Rules League H2h Tiebreak Stats,Game Config Scoring Long Play,Game Config Scoring Short Play,Game Config Scoring Goals Conceded Def,Game Config Scoring Goals Conceded Fwd,Game Config Scoring Goals Conceded Gkp,Game Config Scoring Goals Conceded Mid,Game Config Scoring Goals Conceded Mng,Game Config Scoring Saves,Game Config Scoring Goals Scored Def,Game Config Scoring Goals Scored Fwd,Game Config Scoring Goals Scored Gkp,Game Config Scoring Goals Scored Mid,Game Config Scoring Goals Scored Mng,Game Config Scoring Assists,Game Config Scoring Clean Sheets Def,Game Config Scoring Clean Sheets Fwd,Game Config Scoring Clean Sheets Gkp,Game Config Scoring Clean Sheets Mid,Game Config Scoring Clean Sheets Mng,Game Config Scoring Penalties Saved,Game Config Scoring Penalties Missed,Game Config Scoring Yellow Cards,Game Config Scoring Red Cards,Game Config Scoring Own Goals,Game Config Scoring Bonus,Game Config Scoring Bps,Game Config Scoring Influence,Game Config Scoring Creativity,Game Config Scoring Threat,Game Config Scoring Ict Index,Game Config Scoring Special Multiplier,Game Config Scoring Mng Goals Scored Def,Game Config Scoring Mng Goals Scored Fwd,Game Config Scoring Mng Goals Scored Gkp,Game Config Scoring Mng Goals Scored Mid,Game Config Scoring Mng Goals Scored Mng,Game Config Scoring Mng Clean Sheets Def,Game Config Scoring Mng Clean Sheets Fwd,Game Config Scoring Mng Clean Sheets Gkp,Game Config Scoring Mng Clean Sheets Mid,Game Config Scoring Mng Clean Sheets Mng,Game Config Scoring Mng Win Def,Game Config Scoring Mng Win Fwd,Game Config Scoring Mng Win Gkp,Game Config Scoring Mng Win Mid,Game Config Scoring Mng Win Mng,Game Config Scoring Mng Draw Def,Game Config Scoring Mng Draw Fwd,Game Config Scoring Mng Draw Gkp,Game Config Scoring Mng Draw Mid,Game Config Scoring Mng Draw Mng,Game Config Scoring Mng Loss,Game Config Scoring Mng Underdog Win Def,Game Config Scoring Mng Underdog Win Fwd,Game Config Scoring Mng Underdog Win Gkp,Game Config Scoring Mng Underdog Win Mid,Game Config Scoring Mng Underdog Win Mng,Game Config Scoring Mng Underdog Draw Def,Game Config Scoring Mng Underdog Draw Fwd,Game Config Scoring Mng Underdog Draw Gkp,Game Config Scoring Mng Underdog Draw Mid,Game Config Scoring Mng Underdog Draw Mng,Phases Id,Phases Name,Phases Start Event,Phases Stop Event,Phases Highest Score,Teams Code,Teams Draw,Teams Form,Teams Id,Teams Loss,Teams Name,Teams Played,Teams Points,Teams Position,Teams Short Name,Teams Strength,Teams Team Division,Teams Unavailable,Teams Win,Teams Strength Overall Home,Teams Strength Overall Away,Teams Strength Attack Home,Teams Strength Attack Away,Teams Strength Defence Home,Teams Strength Defence Away,Teams Pulse Id,Total Players,Element Stats Label,Element Stats Name,Element Types Id,Element Types Plural Name,Element Types Plural Name Short,Element Types Singular Name,Element Types Singular Name Short,Element Types Squad Select,Element Types Squad Min Select,Element Types Squad Max Select,Element Types Squad Min Play,Element Types Squad Max Play,Element Types Ui Shirt Specific,Element Types Sub Positions Locked,Element Types Element Count,Elements Can Transact,Elements Can Select,Elements Chance Of Playing Next Round,Elements Chance Of Playing This Round,Elements Code,Elements Cost Change Event,Elements Cost Change Event Fall,Elements Cost Change Start,Elements Cost Change Start Fall,Elements Dreamteam Count,Elements Element Type,Elements Ep Next,Elements Ep This,Elements Event Points,Elements First Name,Elements Form,Elements Id,Elements In Dreamteam,Elements News,Elements News Added,Elements Now Cost,Elements Photo,Elements Points Per Game,Elements Removed,Elements Second Name,Elements Selected By Percent,Elements Special,Elements Squad Number,Elements Status,Elements Team,Elements Team Code,Elements Total Points,Elements Transfers In,Elements Transfers In Event,Elements Transfers Out,Elements Transfers Out Event,Elements Value Form,Elements Value Season,Elements Web Name,Elements Region,Elements Team Join Date,Elements Has Temporary Code,Elements Opta Code,Elements Minutes,Elements Goals Scored,Elements Assists,Elements Clean Sheets,Elements Goals Conceded,Elements Own Goals,Elements Penalties Saved,Elements Penalties Missed,Elements Yellow Cards,Elements Red Cards,Elements Saves,Elements Bonus,Elements Bps,Elements Influence,Elements Creativity,Elements Threat,Elements Ict Index,Elements Starts,Elements Expected Goals,Elements Expected Assists,Elements Expected Goal Involvements,Elements Expected Goals Conceded,Elements Mng Win,Elements Mng Draw,Elements Mng Loss,Elements Mng Underdog Win,Elements Mng Underdog Draw,Elements Mng Clean Sheets,Elements Mng Goals Scored,Elements Influence Rank,Elements Influence Rank Type,Elements Creativity Rank,Elements Creativity Rank Type,Elements Threat Rank,Elements Threat Rank Type,Elements Ict Index Rank,Elements Ict Index Rank Type,Elements Corners And Indirect Freekicks Order,Elements Corners And Indirect Freekicks Text,Elements Direct Freekicks Order,Elements Direct Freekicks Text,Elements Penalties Order,Elements Penalties Text,Elements Expected Goals Per 90,Elements Saves Per 90,Elements Expected Assists Per 90,Elements Expected Goal Involvements Per 90,Elements Expected Goals Conceded Per 90,Elements Goals Conceded Per 90,Elements Now Cost Rank,Elements Now Cost Rank Type,Elements Form Rank,Elements Form Rank Type,Elements Points Per Game Rank,Elements Points Per Game Rank Type,Elements Selected Rank,Elements Selected Rank Type,Elements Starts Per 90,Elements Clean Sheets Per 90
6,manager,1,24,38,transfer,,,16,5,Managers,MNG,Manager,MNG,1,,,,,TRUE,16,20,38,Gameweek 38,2025-05-25T13:30:00Z,,65,TRUE,TRUE,6515835,1748179800,,146,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11217094,,,manager,1177726,328,321,447,447,17,11002861,328,401,,,30,5,20,16,16,3,League,3,,1,,,,,,,,"1,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,95,90,95",5,11,15,,,3,1000,10,,,30,TRUE,20,0.5,4,"+goals_scored,-goals_conceded",UTC,,UTC,30,5,20,16,16,3,League,3,,1,,,,,,,,"1,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,95,90,95",5,11,15,,,3,1000,10,,,30,TRUE,20,0.5,4,"+goals_scored,-goals_conceded",2,1,-1,,-1,,,1,6,4,10,5,,3,4,,4,1,,5,-2,-1,-3,-2,1,,,,,,1,,,,,1,,,,,2,,,,,6,,,,,3,,,,,,10,,,,,5,11,May,35,38,146,39,,,20,,Wolves,,,17,WOL,3,,,,1095,1095,1070,1070,1120,1120,38,11289716,Manager Goals Scored,mng_goals_scored,5,Managers,MNG,Manager,MNG,3,,,1,3,TRUE,12,20,TRUE,TRUE,100,100,122074,-1,1,-1,1,1,1,0.5,0.5,1,Marcus,0,155,TRUE,Unknown - Unknown return date,2024-12-16T10:30:07.655172Z,39,122074.jpg,0,,Bettinelli,0.4,,,a,6,8,5,31880,125,29428,256,0,0,Bettinelli,241,2021-07-28,,p122074,247,1,1,2,4,1,1,1,1,1,59,2,22,0,0,0,0,2,0,0,0,0,1,1,2,,,1,2,537,45,514,22,470,7,538,45,1,,1,,3,,0.22,2.68,0.02,0.02,1.69,1.46,720,69,417,34,543,45,280,43,0.73,0.39
6,manager,1,24,38,transfer,,,16,5,Managers,MNG,Manager,MNG,1,,,,,TRUE,16,20,38,Gameweek 38,2025-05-25T13:30:00Z,,65,TRUE,TRUE,6515835,1748179800,,146,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11217094,,,manager,1177726,328,321,447,447,17,11002861,328,401,,,30,5,20,16,16,3,League,3,,1,,,,,,,,"1,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,95,90,95",5,11,15,,,3,1000,10,,,30,TRUE,20,0.5,4,"+goals_scored,-goals_conceded",UTC,,UTC,30,5,20,16,16,3,League,3,,1,,,,,,,,"1,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,95,90,95",5,11,15,,,3,1000,10,,,30,TRUE,20,0.5,4,"+goals_scored,-goals_conceded",2,1,-1,,-1,,,1,6,4,10,5,,3,4,,4,1,,5,-2,-1,-3,-2,1,,,,,,1,,,,,1,,,,,2,,,,,6,,,,,3,,,,,,10,,,,,5,11,May,35,38,146,39,,,20,,Wolves,,,17,WOL,3,,,,1095,1095,1070,1070,1120,1120,38,11289716,Manager Goals Scored,mng_goals_scored,5,Managers,MNG,Manager,MNG,3,,,1,3,TRUE,12,20,TRUE,TRUE,100,100,486672,-1,1,-1,1,1,3,2,2,2,Moisés,1.5,157,TRUE,Unknown - Unknown return date,2024-12-16T10:30:07.655172Z,49,486672.jpg,2.6,,Caicedo Corozo,1.1,,,a,6,8,63,273485,1171,252082,2825,0.3,12.9,Caicedo,62,2023-08-14,,p486672,2125,1,3,5,30,1,1,1,6,1,59,2,404,427.4,383.4,63,87.4,24,0.55,1.7,2.25,32.88,1,1,2,,,1,2,72,22,57,44,263,145,93,58,1,,1,,3,,0.02,2.68,0.07,0.09,1.39,1.27,278,181,227,104,171,68,198,57,1.02,0.21
6,manager,1,24,38,transfer,,,16,5,Managers,MNG,Manager,MNG,1,,,,,TRUE,16,20,38,Gameweek 38,2025-05-25T13:30:00Z,,65,TRUE,TRUE,6515835,1748179800,,146,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11217094,,,manager,1177726,328,321,447,447,17,11002861,328,401,,,30,5,20,16,16,3,League,3,,1,,,,,,,,"1,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,95,90,95",5,11,15,,,3,1000,10,,,30,TRUE,20,0.5,4,"+goals_scored,-goals_conceded",UTC,,UTC,30,5,20,16,16,3,League,3,,1,,,,,,,,"1,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,95,90,95",5,11,15,,,3,1000,10,,,30,TRUE,20,0.5,4,"+goals_scored,-goals_conceded",2,1,-1,,-1,,,1,6,4,10,5,,3,4,,4,1,,5,-2,-1,-3,-2,1,,,,,,1,,,,,1,,,,,2,,,,,6,,,,,3,,,,,,10,,,,,5,11,May,35,38,146,39,,,20,,Wolves,,,17,WOL,3,,,,1095,1095,1070,1070,1120,1120,38,11289716,Manager Goals Scored,mng_goals_scored,5,Managers,MNG,Manager,MNG,3,,,1,3,TRUE,12,20,TRUE,TRUE,100,100,505187,-1,1,-1,1,1,3,0,0.5,2,Cesare,0,158,TRUE,Loaned to Torino,2025-02-03T10:23:25.268868Z,44,505187.jpg,0,,Casadei,0.1,,,u,6,8,63,23729,103,28361,418,0,0,Casadei,106,2022-08-19,,p505187,2125,1,3,5,30,1,1,1,6,1,59,2,404,0,0,0,0,24,0,0,0,0,1,1,2,,,1,2,637,246,631,248,609,237,637,246,1,,1,,3,,0.02,2.68,0.07,0.09,1.39,1.27,535,316,566,200,642,248,440,153,1.02,0.21
6,manager,1,24,38,transfer,,,16,5,Managers,MNG,Manager,MNG,1,,,,,TRUE,16,20,38,Gameweek 38,2025-05-25T13:30:00Z,,65,TRUE,TRUE,6515835,1748179800,,146,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11217094,,,manager,1177726,328,321,447,447,17,11002861,328,401,,,30,5,20,16,16,3,League,3,,1,,,,,,,,"1,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,95,90,95",5,11,15,,,3,1000,10,,,30,TRUE,20,0.5,4,"+goals_scored,-goals_conceded",UTC,,UTC,30,5,20,16,16,3,League,3,,1,,,,,,,,"1,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,95,90,95",5,11,15,,,3,1000,10,,,30,TRUE,20,0.5,4,"+goals_scored,-goals_conceded",2,1,-1,,-1,,,1,6,4,10,5,,3,4,,4,1,,5,-2,-1,-3,-2,1,,,,,,1,,,,,1,,,,,2,,,,,6,,,,,3,,,,,,10,,,,,5,11,May,35,38,146,39,,,20,,Wolves,,,17,WOL,3,,,,1095,1095,1070,1070,1120,1120,38,11289716,Manager Goals Scored,mng_goals_scored,5,Managers,MNG,Manager,MNG,3,,,1,3,TRUE,12,20,TRUE,TRUE,100,100,180736,-1,1,-1,1,4,2,3,3,1,Trevoh,2.5,159,TRUE,Loaned to Torino,2025-01-02T10:30:08.548907Z,44,180736.jpg,4.3,,Chalobah,1.3,,,a,6,8,64,231894,3148,122594,4019,0.6,14.5,Chalobah,241,2018-02-16,,p180736,1241,3,1,3,17,1,1,1,1,1,59,8,255,365.2,86.1,160,61.4,14,1.34,0.54,1.88,19.27,1,1,2,,,1,2,113,41,250,68,141,19,161,47,1,,1,,3,,0.1,2.68,0.04,0.14,1.4,1.23,495,90,142,41,39,3,186,73,1.02,0.22
6,manager,1,24,38,transfer,,,16,5,Managers,MNG,Manager,MNG,1,,,,,TRUE,16,20,38,Gameweek 38,2025-05-25T13:30:00Z,,65,TRUE,TRUE,6515835,1748179800,,146,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11217094,,,manager,1177726,328,321,447,447,17,11002861,328,401,,,30,5,20,16,16,3,League,3,,1,,,,,,,,"1,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,95,90,95",5,11,15,,,3,1000,10,,,30,TRUE,20,0.5,4,"+goals_scored,-goals_conceded",UTC,,UTC,30,5,20,16,16,3,League,3,,1,,,,,,,,"1,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,95,90,95",5,11,15,,,3,1000,10,,,30,TRUE,20,0.5,4,"+goals_scored,-goals_conceded",2,1,-1,,-1,,,1,6,4,10,5,,3,4,,4,1,,5,-2,-1,-3,-2,1,,,,,,1,,,,,1,,,,,2,,,,,6,,,,,3,,,,,,10,,,,,5,11,May,35,38,146,39,,,20,,Wolves,,,17,WOL,3,,,,1095,1095,1070,1070,1120,1120,38,11289716,Manager Goals Scored,mng_goals_scored,5,Managers,MNG,Manager,MNG,3,,,1,3,TRUE,12,20,TRUE,TRUE,100,100,478912,-1,1,-3,3,4,3,0,0.5,1,Carney,0,161,TRUE,Loaned to Borussia Dortmund,2025-02-04T10:49:46.028103Z,47,478912.jpg,0,,Chukwuemeka,0,,,u,6,8,64,4843,32,8271,95,0,0,Chukwuemeka,241,2022-08-04,,p478912,1241,3,1,3,17,1,1,1,1,1,59,8,255,0,0,0,0,14,0,0,0,0,1,1,2,,,1,2,730,308,725,309,712,303,730,308,1,,1,,3,,0.1,2.68,0.04,0.14,1.4,1.23,341,223,678,278,731,309,551,211,1.02,0.22
6,manager,1,24,38,transfer,,,16,5,Managers,MNG,Manager,MNG,1,,,,,TRUE,16,20,38,Gameweek 38,2025-05-25T13:30:00Z,,65,TRUE,TRUE,6515835,1748179800,,146,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11217094,,,manager,1177726,328,321,447,447,17,11002861,328,401,,,30,5,20,16,16,3,League,3,,1,,,,,,,,"1,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,95,90,95",5,11,15,,,3,1000,10,,,30,TRUE,20,0.5,4,"+goals_scored,-goals_conceded",UTC,,UTC,30,5,20,16,16,3,League,3,,1,,,,,,,,"1,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,95,90,95",5,11,15,,,3,1000,10,,,30,TRUE,20,0.5,4,"+goals_scored,-goals_conceded",2,1,-1,,-1,,,1,6,4,10,5,,3,4,,4,1,,5,-2,-1,-3,-2,1,,,,,,1,,,,,1,,,,,2,,,,,6,,,,,3,,,,,,10,,,,,5,11,May,35,38,146,39,,,20,,Wolves,,,17,WOL,3,,,,1095,1095,1070,1070,1120,1120,38,11289716,Manager Goals Scored,mng_goals_scored,5,Managers,MNG,Manager,MNG,3,,,1,3,TRUE,12,20,TRUE,TRUE,100,100,460028,-1,1,-1,1,4,2,1.3,1.3,2,Levi,0.8,162,TRUE,Loaned to Borussia Dortmund,2025-01-17T15:00:07.145576Z,44,460028.jpg,2.2,,Colwill,3.1,,,a,6,8,49,933747,1497,708213,5007,0.2,11.1,Colwill,241,2022-07-01,,p460028,1980,3,1,4,29,1,1,1,6,1,59,1,235,406.2,144.7,71,62.3,22,0.51,1.08,1.59,31.33,1,1,2,,,1,2,94,35,183,42,253,74,158,45,1,,1,,3,,0.02,2.68,0.05,0.07,1.42,1.32,525,111,298,85,234,73,103,39,1,0.18
6,manager,1,24,38,transfer,,,16,5,Managers,MNG,Manager,MNG,1,,,,,TRUE,16,20,38,Gameweek 38,2025-05-25T13:30:00Z,,65,TRUE,TRUE,6515835,1748179800,,146,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11217094,,,manager,1177726,328,321,447,447,17,11002861,328,401,,,30,5,20,16,16,3,League,3,,1,,,,,,,,"1,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,95,90,95",5,11,15,,,3,1000,10,,,30,TRUE,20,0.5,4,"+goals_scored,-goals_conceded",UTC,,UTC,30,5,20,16,16,3,League,3,,1,,,,,,,,"1,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,95,90,95",5,11,15,,,3,1000,10,,,30,TRUE,20,0.5,4,"+goals_scored,-goals_conceded",2,1,-1,,-1,,,1,6,4,10,5,,3,4,,4,1,,5,-2,-1,-3,-2,1,,,,,,1,,,,,1,,,,,2,,,,,6,,,,,3,,,,,,10,,,,,5,11,May,35,38,146,39,,,20,,Wolves,,,17,WOL,3,,,,1095,1095,1070,1070,1120,1120,38,11289716,Manager Goals Scored,mng_goals_scored,5,Managers,MNG,Manager,MNG,3,,,1,3,TRUE,12,20,TRUE,TRUE,100,100,179268,-1,1,1,-1,2,2,3.7,3.7,2,Marc,3.2,163,TRUE,Loaned to Borussia Dortmund,2024-12-16T09:30:06.586582Z,51,179268.jpg,2.7,,Cucurella Saseta,6.2,,,a,6,8,59,1054876,7128,1111555,9665,0.6,11.6,Cucurella,200,2022-08-05,,p179268,1805,2,2,3,26,1,1,1,6,1,59,3,246,316.8,224.3,163,70.6,20,1.55,1.74,3.29,27.09,1,1,2,,,1,2,143,55,125,26,139,18,128,32,1,,1,,3,,0.08,2.68,0.09,0.17,1.35,1.3,180,22,101,23,158,46,60,22,1,0.15
6,manager,1,24,38,transfer,,,16,5,Managers,MNG,Manager,MNG,1,,,,,TRUE,16,20,38,Gameweek 38,2025-05-25T13:30:00Z,,65,TRUE,TRUE,6515835,1748179800,,146,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11217094,,,manager,1177726,328,321,447,447,17,11002861,328,401,,,30,5,20,16,16,3,League,3,,1,,,,,,,,"1,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,95,90,95",5,11,15,,,3,1000,10,,,30,TRUE,20,0.5,4,"+goals_scored,-goals_conceded",UTC,,UTC,30,5,20,16,16,3,League,3,,1,,,,,,,,"1,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,95,90,95",5,11,15,,,3,1000,10,,,30,TRUE,20,0.5,4,"+goals_scored,-goals_conceded",2,1,-1,,-1,,,1,6,4,10,5,,3,4,,4,1,,5,-2,-1,-3,-2,1,,,,,,1,,,,,1,,,,,2,,,,,6,,,,,3,,,,,,10,,,,,5,11,May,35,38,146,39,,,20,,Wolves,,,17,WOL,3,,,,1095,1095,1070,1070,1120,1120,38,11289716,Manager Goals Scored,mng_goals_scored,5,Managers,MNG,Manager,MNG,3,,,1,3,TRUE,12,20,TRUE,TRUE,100,100,520295,-1,1,-1,1,2,4,0,0,2,David Datro,0,164,TRUE,Transferred to AEK Athens,2024-09-11T14:26:52.770225Z,54,520295.jpg,0,,Fofana,0.1,,,u,6,8,59,4727,7128,15221,15,0,0,D.D.Fofana,54,2023-01-01,,p520295,1805,2,2,3,26,1,1,1,6,1,59,3,246,0,0,0,0,20,0,0,0,0,1,1,2,,,1,2,760,77,759,77,756,77,760,77,1,,1,,3,,0.08,2.68,0.09,0.17,1.35,1.3,144,41,741,71,760,77,522,69,1,0.15
6,manager,1,24,38,transfer,,,16,5,Managers,MNG,Manager,MNG,1,,,,,TRUE,16,20,38,Gameweek 38,2025-05-25T13:30:00Z,,65,TRUE,TRUE,6515835,1748179800,,146,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11217094,,,manager,1177726,328,321,447,447,17,11002861,328,401,,,30,5,20,16,16,3,League,3,,1,,,,,,,,"1,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,95,90,95",5,11,15,,,3,1000,10,,,30,TRUE,20,0.5,4,"+goals_scored,-goals_conceded",UTC,,UTC,30,5,20,16,16,3,League,3,,1,,,,,,,,"1,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,95,90,95",5,11,15,,,3,1000,10,,,30,TRUE,20,0.5,4,"+goals_scored,-goals_conceded",2,1,-1,,-1,,,1,6,4,10,5,,3,4,,4,1,,5,-2,-1,-3,-2,1,,,,,,1,,,,,1,,,,,2,,,,,6,,,,,3,,,,,,10,,,,,5,11,May,35,38,146,39,,,20,,Wolves,,,17,WOL,3,,,,1095,1095,1070,1070,1120,1120,38,11289716,Manager Goals Scored,mng_goals_scored,5,Managers,MNG,Manager,MNG,3,,,1,3,TRUE,12,20,TRUE,TRUE,100,100,617054,-1,1,-1,1,2,4,0.5,0.5,2,Deivid Washington,0,165,TRUE,Transferred to AEK Athens,2024-09-11T14:26:52.770225Z,49,617054.jpg,0,,de Souza Eugênio,0.1,,,a,6,8,59,16457,124,21064,201,0,0,Deivid,30,2023-08-24,,p617054,1805,2,2,3,26,1,1,1,6,1,59,3,246,0,0,0,0,20,0,0,0,0,1,1,2,,,1,2,741,72,737,71,729,72,741,72,1,,1,,3,,0.08,2.68,0.09,0.17,1.35,1.3,286,59,707,61,741,73,408,61,1,0.15
6,manager,1,24,38,transfer,,,16,5,Managers,MNG,Manager,MNG,1,,,,,TRUE,16,20,38,Gameweek 38,2025-05-25T13:30:00Z,,65,TRUE,TRUE,6515835,1748179800,,146,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11217094,,,manager,1177726,328,321,447,447,17,11002861,328,401,,,30,5,20,16,16,3,League,3,,1,,,,,,,,"1,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,95,90,95",5,11,15,,,3,1000,10,,,30,TRUE,20,0.5,4,"+goals_scored,-goals_conceded",UTC,,UTC,30,5,20,16,16,3,League,3,,1,,,,,,,,"1,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,95,90,95",5,11,15,,,3,1000,10,,,30,TRUE,20,0.5,4,"+goals_scored,-goals_conceded",2,1,-1,,-1,,,1,6,4,10,5,,3,4,,4,1,,5,-2,-1,-3,-2,1,,,,,,1,,,,,1,,,,,2,,,,,6,,,,,3,,,,,,10,,,,,5,11,May,35,38,146,39,,,20,,Wolves,,,17,WOL,3,,,,1095,1095,1070,1070,1120,1120,38,11289716,Manager Goals Scored,mng_goals_scored,5,Managers,MNG,Manager,MNG,3,,,1,3,TRUE,12,20,TRUE,TRUE,100,100,215413,-1,1,-5,5,2,3,2,2,2,Kiernan,1.5,166,TRUE,Transferred to AEK Athens,2024-12-29T08:30:08.647462Z,55,215413.jpg,1.8,,Dewsbury-Hall,0.1,,,a,6,8,11,6915,67,26927,70,0.3,2,Dewsbury-Hall,241,2024-07-02,,p215413,132,2,1,3,3,1,1,1,6,1,59,1,40,32.8,29.1,19,8.1,1,0.22,0.19,0.41,1.76,1,1,2,,,1,2,409,188,348,195,359,196,406,198,1,,1,,3,,0.15,2.68,0.13,0.28,1.2,2.05,113,71,233,108,312,143,454,162,0.68,0.15
